instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,1,0,1,1,0,0.5
2,-1,-1,0,2,1,0,0.6666666666666666
3,-1,-1,0,3,1,0,0.75
4,-1,-1,0,4,1,0,0.8
5,-1,-1,0,5,1,0,0.8333333333333334
6,-1,-1,0,6,1,0,0.8571428571428571
7,-1,-1,0,7,1,0,0.875
8,-1,-1,0,8,1,0,0.8888888888888888
9,-1,-1,0,9,1,0,0.9
10,-1,-1,0,10,1,0,0.9090909090909091
11,1,1,1,10,1,0,0.9166666666666666
12,-1,-1,1,11,1,0,0.9230769230769231
13,-1,-1,1,12,1,0,0.9285714285714286
14,1,-1,1,12,1,1,0.8666666666666667
15,-1,-1,1,13,1,1,0.875
16,-1,-1,1,14,1,1,0.8823529411764706
17,-1,-1,1,15,1,1,0.8888888888888888
18,-1,-1,1,16,1,1,0.8947368421052632
19,-1,-1,1,17,1,1,0.9
20,-1,-1,1,18,1,1,0.9047619047619048
21,-1,-1,1,19,1,1,0.9090909090909091
22,-1,-1,1,20,1,1,0.9130434782608695
23,1,1,2,20,1,1,0.9166666666666666
24,-1,-1,2,21,1,1,0.92
25,-1,-1,2,22,1,1,0.9230769230769231
26,-1,-1,2,23,1,1,0.9259259259259259
27,-1,-1,2,24,1,1,0.9285714285714286
28,1,-1,2,24,1,2,0.896551724137931
29,-1,-1,2,25,1,2,0.9
30,-1,-1,2,26,1,2,0.9032258064516129
31,-1,-1,2,27,1,2,0.90625
32,-1,-1,2,28,1,2,0.9090909090909091
33,-1,-1,2,29,1,2,0.9117647058823529
34,1,1,3,29,1,2,0.9142857142857143
35,-1,-1,3,30,1,2,0.9166666666666666
36,-1,-1,3,31,1,2,0.918918918918919
37,-1,1,3,31,2,2,0.8947368421052632
38,1,-1,3,31,2,3,0.8717948717948718
39,-1,-1,3,32,2,3,0.875
40,-1,-1,3,33,2,3,0.8780487804878049
41,-1,-1,3,34,2,3,0.8809523809523809
42,-1,1,3,34,3,3,0.8604651162790697
43,-1,-1,3,35,3,3,0.8636363636363636
44,-1,-1,3,36,3,3,0.8666666666666667
45,1,1,4,36,3,3,0.8695652173913043
46,-1,-1,4,37,3,3,0.8723404255319149
47,1,1,5,37,3,3,0.875
48,-1,-1,5,38,3,3,0.8775510204081632
49,-1,-1,5,39,3,3,0.88
50,1,1,6,39,3,3,0.8823529411764706
51,-1,-1,6,40,3,3,0.8846153846153846
52,-1,-1,6,41,3,3,0.8867924528301887
53,-1,-1,6,42,3,3,0.8888888888888888
54,-1,-1,6,43,3,3,0.8909090909090909
55,-1,-1,6,44,3,3,0.8928571428571429
56,-1,-1,6,45,3,3,0.8947368421052632
57,-1,-1,6,46,3,3,0.896551724137931
58,-1,-1,6,47,3,3,0.8983050847457628
59,-1,-1,6,48,3,3,0.9
60,-1,-1,6,49,3,3,0.9016393442622951
61,-1,-1,6,50,3,3,0.9032258064516129
62,-1,-1,6,51,3,3,0.9047619047619048
63,-1,-1,6,52,3,3,0.90625
64,-1,-1,6,53,3,3,0.9076923076923077
65,-1,-1,6,54,3,3,0.9090909090909091
66,-1,-1,6,55,3,3,0.9104477611940298
67,-1,-1,6,56,3,3,0.9117647058823529
68,-1,1,6,56,4,3,0.8985507246376812
69,-1,-1,6,57,4,3,0.9
70,-1,-1,6,58,4,3,0.9014084507042254
71,-1,-1,6,59,4,3,0.9027777777777778
72,-1,-1,6,60,4,3,0.9041095890410958
73,-1,-1,6,61,4,3,0.9054054054054054
74,-1,-1,6,62,4,3,0.9066666666666666
75,-1,-1,6,63,4,3,0.9078947368421053
76,1,1,7,63,4,3,0.9090909090909091
77,-1,-1,7,64,4,3,0.9102564102564102
78,-1,1,7,64,5,3,0.8987341772151899
79,-1,-1,7,65,5,3,0.9
80,-1,-1,7,66,5,3,0.9012345679012346
81,-1,-1,7,67,5,3,0.9024390243902439
82,-1,-1,7,68,5,3,0.9036144578313253
83,-1,-1,7,69,5,3,0.9047619047619048
84,-1,-1,7,70,5,3,0.9058823529411765
85,-1,1,7,70,6,3,0.8953488372093024
86,-1,-1,7,71,6,3,0.896551724137931
87,-1,-1,7,72,6,3,0.8977272727272727
88,-1,-1,7,73,6,3,0.898876404494382
89,1,-1,7,73,6,4,0.8888888888888888
90,-1,-1,7,74,6,4,0.8901098901098901
91,-1,-1,7,75,6,4,0.8913043478260869
92,-1,-1,7,76,6,4,0.8924731182795699
93,-1,-1,7,77,6,4,0.8936170212765957
94,-1,-1,7,78,6,4,0.8947368421052632
95,-1,-1,7,79,6,4,0.8958333333333334
96,-1,-1,7,80,6,4,0.8969072164948454
97,-1,-1,7,81,6,4,0.8979591836734694
98,-1,-1,7,82,6,4,0.898989898989899
99,-1,-1,7,83,6,4,0.9
100,-1,-1,7,84,6,4,0.900990099009901
101,-1,-1,7,85,6,4,0.9019607843137255
102,-1,-1,7,86,6,4,0.9029126213592233
103,-1,-1,7,87,6,4,0.9038461538461539
104,-1,-1,7,88,6,4,0.9047619047619048
105,-1,-1,7,89,6,4,0.9056603773584906
106,-1,-1,7,90,6,4,0.9065420560747663
107,-1,-1,7,91,6,4,0.9074074074074074
108,-1,-1,7,92,6,4,0.908256880733945
109,-1,-1,7,93,6,4,0.9090909090909091
110,-1,-1,7,94,6,4,0.9099099099099099
111,-1,-1,7,95,6,4,0.9107142857142857
112,-1,-1,7,96,6,4,0.911504424778761
113,-1,-1,7,97,6,4,0.9122807017543859
