instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,-1,0,2,0,0,1.0
2,-1,-1,0,3,0,0,1.0
3,-1,-1,0,4,0,0,1.0
4,-1,-1,0,5,0,0,1.0
5,-1,1,0,5,1,0,0.8333333333333334
6,-1,1,0,5,2,0,0.7142857142857143
7,-1,-1,0,6,2,0,0.75
8,-1,1,0,6,3,0,0.6666666666666666
9,-1,-1,0,7,3,0,0.7
10,-1,-1,0,8,3,0,0.7272727272727273
11,-1,-1,0,9,3,0,0.75
12,1,1,1,9,3,0,0.7692307692307693
13,-1,1,1,9,4,0,0.7142857142857143
14,-1,-1,1,10,4,0,0.7333333333333333
15,-1,-1,1,11,4,0,0.75
16,1,-1,1,11,4,1,0.7058823529411765
17,-1,-1,1,12,4,1,0.7222222222222222
18,-1,-1,1,13,4,1,0.7368421052631579
19,-1,-1,1,14,4,1,0.75
20,-1,-1,1,15,4,1,0.7619047619047619
21,-1,-1,1,16,4,1,0.7727272727272727
22,-1,-1,1,17,4,1,0.782608695652174
23,-1,-1,1,18,4,1,0.7916666666666666
24,1,-1,1,18,4,2,0.76
25,-1,-1,1,19,4,2,0.7692307692307693
26,-1,-1,1,20,4,2,0.7777777777777778
27,-1,-1,1,21,4,2,0.7857142857142857
28,-1,-1,1,22,4,2,0.7931034482758621
29,-1,1,1,22,5,2,0.7666666666666667
30,-1,-1,1,23,5,2,0.7741935483870968
31,1,-1,1,23,5,3,0.75
32,-1,-1,1,24,5,3,0.7575757575757576
33,1,-1,1,24,5,4,0.7352941176470589
34,-1,-1,1,25,5,4,0.7428571428571429
35,-1,1,1,25,6,4,0.7222222222222222
36,-1,-1,1,26,6,4,0.7297297297297297
37,-1,-1,1,27,6,4,0.7368421052631579
38,-1,-1,1,28,6,4,0.7435897435897436
39,1,1,2,28,6,4,0.75
40,-1,-1,2,29,6,4,0.7560975609756098
41,-1,1,2,29,7,4,0.7380952380952381
42,1,-1,2,29,7,5,0.7209302325581395
43,-1,-1,2,30,7,5,0.7272727272727273
44,-1,-1,2,31,7,5,0.7333333333333333
45,-1,-1,2,32,7,5,0.7391304347826086
46,-1,1,2,32,8,5,0.723404255319149
47,-1,-1,2,33,8,5,0.7291666666666666
48,-1,-1,2,34,8,5,0.7346938775510204
49,-1,-1,2,35,8,5,0.74
50,-1,-1,2,36,8,5,0.7450980392156863
51,-1,-1,2,37,8,5,0.75
52,-1,-1,2,38,8,5,0.7547169811320755
53,-1,-1,2,39,8,5,0.7592592592592593
54,-1,-1,2,40,8,5,0.7636363636363637
55,-1,-1,2,41,8,5,0.7678571428571429
56,-1,-1,2,42,8,5,0.7719298245614035
57,-1,1,2,42,9,5,0.7586206896551724
58,-1,-1,2,43,9,5,0.7627118644067796
59,-1,-1,2,44,9,5,0.7666666666666667
60,-1,-1,2,45,9,5,0.7704918032786885
61,-1,1,2,45,10,5,0.7580645161290323
62,-1,-1,2,46,10,5,0.7619047619047619
63,-1,-1,2,47,10,5,0.765625
64,-1,-1,2,48,10,5,0.7692307692307693
65,-1,-1,2,49,10,5,0.7727272727272727
66,-1,-1,2,50,10,5,0.7761194029850746
67,-1,-1,2,51,10,5,0.7794117647058824
68,-1,1,2,51,11,5,0.7681159420289855
69,-1,-1,2,52,11,5,0.7714285714285715
70,-1,-1,2,53,11,5,0.7746478873239436
71,-1,1,2,53,12,5,0.7638888888888888
72,-1,-1,2,54,12,5,0.7671232876712328
73,-1,-1,2,55,12,5,0.7702702702702703
74,-1,-1,2,56,12,5,0.7733333333333333
75,-1,-1,2,57,12,5,0.7763157894736842
76,-1,-1,2,58,12,5,0.7792207792207793
77,-1,1,2,58,13,5,0.7692307692307693
78,-1,1,2,58,14,5,0.759493670886076
79,-1,-1,2,59,14,5,0.7625
80,-1,-1,2,60,14,5,0.7654320987654321
81,-1,1,2,60,15,5,0.7560975609756098
82,-1,1,2,60,16,5,0.7469879518072289
83,-1,-1,2,61,16,5,0.75
84,-1,-1,2,62,16,5,0.7529411764705882
85,1,-1,2,62,16,6,0.7441860465116279
86,-1,-1,2,63,16,6,0.7471264367816092
87,-1,-1,2,64,16,6,0.75
88,-1,-1,2,65,16,6,0.7528089887640449
89,-1,-1,2,66,16,6,0.7555555555555555
90,-1,-1,2,67,16,6,0.7582417582417582
91,-1,-1,2,68,16,6,0.7608695652173914
92,-1,-1,2,69,16,6,0.7634408602150538
93,-1,-1,2,70,16,6,0.7659574468085106
94,-1,-1,2,71,16,6,0.7684210526315789
95,-1,-1,2,72,16,6,0.7708333333333334
96,-1,-1,2,73,16,6,0.7731958762886598
97,-1,-1,2,74,16,6,0.7755102040816326
98,-1,-1,2,75,16,6,0.7777777777777778
99,-1,-1,2,76,16,6,0.78
100,-1,-1,2,77,16,6,0.7821782178217822
101,1,-1,2,77,16,7,0.7745098039215687
102,-1,1,2,77,17,7,0.7669902912621359
103,-1,-1,2,78,17,7,0.7692307692307693
104,-1,-1,2,79,17,7,0.7714285714285715
105,-1,-1,2,80,17,7,0.7735849056603774
106,-1,1,2,80,18,7,0.7663551401869159
107,-1,-1,2,81,18,7,0.7685185185185185
108,-1,-1,2,82,18,7,0.7706422018348624
109,-1,1,2,82,19,7,0.7636363636363637
110,-1,1,2,82,20,7,0.7567567567567568
111,-1,1,2,82,21,7,0.75
112,-1,-1,2,83,21,7,0.7522123893805309
113,-1,-1,2,84,21,7,0.7543859649122807
114,-1,-1,2,85,21,7,0.7565217391304347
115,-1,-1,2,86,21,7,0.7586206896551724
116,-1,-1,2,87,21,7,0.7606837606837606
117,-1,-1,2,88,21,7,0.7627118644067796
118,-1,-1,2,89,21,7,0.7647058823529411
119,-1,1,2,89,22,7,0.7583333333333333
120,-1,-1,2,90,22,7,0.7603305785123967
121,-1,-1,2,91,22,7,0.7622950819672131
122,-1,1,2,91,23,7,0.7560975609756098
123,-1,-1,2,92,23,7,0.7580645161290323
124,-1,-1,2,93,23,7,0.76
125,-1,-1,2,94,23,7,0.7619047619047619
126,-1,-1,2,95,23,7,0.7637795275590551
127,-1,-1,2,96,23,7,0.765625
128,1,-1,2,96,23,8,0.7596899224806202
129,-1,-1,2,97,23,8,0.7615384615384615
130,-1,-1,2,98,23,8,0.7633587786259542
131,-1,-1,2,99,23,8,0.7651515151515151
132,-1,-1,2,100,23,8,0.7669172932330827
133,-1,-1,2,101,23,8,0.7686567164179104
134,-1,-1,2,102,23,8,0.7703703703703704
135,-1,-1,2,103,23,8,0.7720588235294118
136,-1,-1,2,104,23,8,0.7737226277372263
137,-1,-1,2,105,23,8,0.7753623188405797
138,-1,-1,2,106,23,8,0.7769784172661871
139,-1,-1,2,107,23,8,0.7785714285714286
140,-1,-1,2,108,23,8,0.7801418439716312
141,1,-1,2,108,23,9,0.7746478873239436
142,-1,-1,2,109,23,9,0.7762237762237763
143,-1,1,2,109,24,9,0.7708333333333334
144,-1,-1,2,110,24,9,0.7724137931034483
145,-1,-1,2,111,24,9,0.773972602739726
146,-1,-1,2,112,24,9,0.7755102040816326
147,-1,-1,2,113,24,9,0.777027027027027
148,1,1,3,113,24,9,0.7785234899328859
149,-1,1,3,113,25,9,0.7733333333333333
150,-1,-1,3,114,25,9,0.7748344370860927
151,-1,-1,3,115,25,9,0.7763157894736842
152,-1,-1,3,116,25,9,0.7777777777777778
153,-1,-1,3,117,25,9,0.7792207792207793
154,-1,-1,3,118,25,9,0.7806451612903226
155,1,1,4,118,25,9,0.782051282051282
156,-1,-1,4,119,25,9,0.7834394904458599
157,-1,-1,4,120,25,9,0.7848101265822784
158,1,1,5,120,25,9,0.7861635220125787
159,-1,-1,5,121,25,9,0.7875
160,-1,-1,5,122,25,9,0.7888198757763976
161,-1,-1,5,123,25,9,0.7901234567901234
162,-1,-1,5,124,25,9,0.7914110429447853
163,-1,-1,5,125,25,9,0.7926829268292683
164,-1,-1,5,126,25,9,0.793939393939394
