instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,1,0,0,1,0,0.0
1,-1,-1,0,1,1,0,0.5
2,-1,-1,0,2,1,0,0.6666666666666666
3,-1,-1,0,3,1,0,0.75
4,-1,-1,0,4,1,0,0.8
5,-1,1,0,4,2,0,0.6666666666666666
6,-1,1,0,4,3,0,0.5714285714285714
7,-1,-1,0,5,3,0,0.625
8,-1,1,0,5,4,0,0.5555555555555556
9,-1,-1,0,6,4,0,0.6
10,-1,-1,0,7,4,0,0.6363636363636364
11,-1,-1,0,8,4,0,0.6666666666666666
12,1,1,1,8,4,0,0.6923076923076923
13,-1,1,1,8,5,0,0.6428571428571429
14,-1,-1,1,9,5,0,0.6666666666666666
15,-1,-1,1,10,5,0,0.6875
16,1,1,2,10,5,0,0.7058823529411765
17,-1,1,2,10,6,0,0.6666666666666666
18,-1,-1,2,11,6,0,0.6842105263157895
19,-1,-1,2,12,6,0,0.7
20,-1,-1,2,13,6,0,0.7142857142857143
21,-1,-1,2,14,6,0,0.7272727272727273
22,-1,-1,2,15,6,0,0.7391304347826086
23,-1,-1,2,16,6,0,0.75
24,1,-1,2,16,6,1,0.72
25,-1,-1,2,17,6,1,0.7307692307692307
26,-1,-1,2,18,6,1,0.7407407407407407
27,-1,-1,2,19,6,1,0.75
28,-1,-1,2,20,6,1,0.7586206896551724
29,-1,1,2,20,7,1,0.7333333333333333
30,-1,-1,2,21,7,1,0.7419354838709677
31,1,1,3,21,7,1,0.75
32,-1,-1,3,22,7,1,0.7575757575757576
33,1,-1,3,22,7,2,0.7352941176470589
34,-1,-1,3,23,7,2,0.7428571428571429
35,-1,1,3,23,8,2,0.7222222222222222
36,-1,-1,3,24,8,2,0.7297297297297297
37,-1,-1,3,25,8,2,0.7368421052631579
38,-1,-1,3,26,8,2,0.7435897435897436
39,1,1,4,26,8,2,0.75
40,-1,1,4,26,9,2,0.7317073170731707
41,-1,1,4,26,10,2,0.7142857142857143
42,1,-1,4,26,10,3,0.6976744186046512
43,-1,1,4,26,11,3,0.6818181818181818
44,-1,-1,4,27,11,3,0.6888888888888889
45,-1,-1,4,28,11,3,0.6956521739130435
46,-1,1,4,28,12,3,0.6808510638297872
47,-1,-1,4,29,12,3,0.6875
48,-1,-1,4,30,12,3,0.6938775510204082
49,-1,-1,4,31,12,3,0.7
50,-1,-1,4,32,12,3,0.7058823529411765
51,-1,-1,4,33,12,3,0.7115384615384616
52,-1,1,4,33,13,3,0.6981132075471698
53,-1,1,4,33,14,3,0.6851851851851852
54,-1,-1,4,34,14,3,0.6909090909090909
55,-1,-1,4,35,14,3,0.6964285714285714
56,-1,1,4,35,15,3,0.6842105263157895
57,-1,1,4,35,16,3,0.6724137931034483
58,-1,-1,4,36,16,3,0.6779661016949152
59,-1,1,4,36,17,3,0.6666666666666666
60,-1,-1,4,37,17,3,0.6721311475409836
61,-1,1,4,37,18,3,0.6612903225806451
62,-1,-1,4,38,18,3,0.6666666666666666
