instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,-1,0,2,0,0,1.0
2,-1,-1,0,3,0,0,1.0
3,-1,-1,0,4,0,0,1.0
4,1,-1,0,4,0,1,0.8
5,1,-1,0,4,0,2,0.6666666666666666
6,-1,1,0,4,1,2,0.5714285714285714
7,1,-1,0,4,1,3,0.5
8,-1,-1,0,5,1,3,0.5555555555555556
9,-1,-1,0,6,1,3,0.6
10,-1,-1,0,7,1,3,0.6363636363636364
11,-1,-1,0,8,1,3,0.6666666666666666
12,-1,-1,0,9,1,3,0.6923076923076923
13,-1,-1,0,10,1,3,0.7142857142857143
14,-1,-1,0,11,1,3,0.7333333333333333
15,-1,-1,0,12,1,3,0.75
16,-1,-1,0,13,1,3,0.7647058823529411
17,-1,-1,0,14,1,3,0.7777777777777778
18,-1,-1,0,15,1,3,0.7894736842105263
19,1,-1,0,15,1,4,0.75
20,-1,-1,0,16,1,4,0.7619047619047619
21,-1,-1,0,17,1,4,0.7727272727272727
22,-1,-1,0,18,1,4,0.782608695652174
23,-1,-1,0,19,1,4,0.7916666666666666
24,-1,-1,0,20,1,4,0.8
25,-1,1,0,20,2,4,0.7692307692307693
26,-1,-1,0,21,2,4,0.7777777777777778
27,-1,-1,0,22,2,4,0.7857142857142857
28,-1,-1,0,23,2,4,0.7931034482758621
29,1,1,1,23,2,4,0.8
30,1,-1,1,23,2,5,0.7741935483870968
31,-1,-1,1,24,2,5,0.78125
32,-1,-1,1,25,2,5,0.7878787878787878
33,-1,-1,1,26,2,5,0.7941176470588235
34,-1,-1,1,27,2,5,0.8
35,-1,-1,1,28,2,5,0.8055555555555556
36,-1,-1,1,29,2,5,0.8108108108108109
37,-1,-1,1,30,2,5,0.8157894736842105
38,-1,-1,1,31,2,5,0.8205128205128205
39,-1,-1,1,32,2,5,0.825
40,-1,-1,1,33,2,5,0.8292682926829268
41,1,1,2,33,2,5,0.8333333333333334
42,-1,-1,2,34,2,5,0.8372093023255814
43,1,-1,2,34,2,6,0.8181818181818182
44,-1,-1,2,35,2,6,0.8222222222222222
45,-1,-1,2,36,2,6,0.8260869565217391
46,-1,-1,2,37,2,6,0.8297872340425532
47,-1,-1,2,38,2,6,0.8333333333333334
48,-1,-1,2,39,2,6,0.8367346938775511
49,1,-1,2,39,2,7,0.82
50,-1,-1,2,40,2,7,0.8235294117647058
51,-1,-1,2,41,2,7,0.8269230769230769
52,-1,-1,2,42,2,7,0.8301886792452831
53,-1,-1,2,43,2,7,0.8333333333333334
54,-1,-1,2,44,2,7,0.8363636363636363
55,-1,-1,2,45,2,7,0.8392857142857143
56,-1,-1,2,46,2,7,0.8421052631578947
57,-1,1,2,46,3,7,0.8275862068965517
58,-1,-1,2,47,3,7,0.8305084745762712
59,1,-1,2,47,3,8,0.8166666666666667
60,-1,-1,2,48,3,8,0.819672131147541
61,-1,-1,2,49,3,8,0.8225806451612904
62,1,-1,2,49,3,9,0.8095238095238095
63,-1,-1,2,50,3,9,0.8125
64,1,-1,2,50,3,10,0.8
65,-1,-1,2,51,3,10,0.803030303030303
66,-1,-1,2,52,3,10,0.8059701492537313
67,-1,-1,2,53,3,10,0.8088235294117647
68,-1,-1,2,54,3,10,0.8115942028985508
69,-1,-1,2,55,3,10,0.8142857142857143
70,-1,-1,2,56,3,10,0.8169014084507042
71,1,-1,2,56,3,11,0.8055555555555556
72,-1,-1,2,57,3,11,0.8082191780821918
73,-1,-1,2,58,3,11,0.8108108108108109
74,-1,-1,2,59,3,11,0.8133333333333334
75,-1,-1,2,60,3,11,0.8157894736842105
76,-1,-1,2,61,3,11,0.8181818181818182
77,-1,-1,2,62,3,11,0.8205128205128205
78,-1,-1,2,63,3,11,0.8227848101265823
79,-1,-1,2,64,3,11,0.825
80,-1,-1,2,65,3,11,0.8271604938271605
81,-1,-1,2,66,3,11,0.8292682926829268
82,-1,-1,2,67,3,11,0.8313253012048193
83,-1,-1,2,68,3,11,0.8333333333333334
84,-1,-1,2,69,3,11,0.8352941176470589
85,-1,-1,2,70,3,11,0.8372093023255814
86,-1,-1,2,71,3,11,0.8390804597701149
87,-1,-1,2,72,3,11,0.8409090909090909
88,-1,-1,2,73,3,11,0.8426966292134831
89,-1,-1,2,74,3,11,0.8444444444444444
90,-1,-1,2,75,3,11,0.8461538461538461
91,-1,-1,2,76,3,11,0.8478260869565217
92,-1,-1,2,77,3,11,0.8494623655913979
93,1,-1,2,77,3,12,0.8404255319148937
94,-1,-1,2,78,3,12,0.8421052631578947
95,1,-1,2,78,3,13,0.8333333333333334
96,1,-1,2,78,3,14,0.8247422680412371
97,-1,-1,2,79,3,14,0.826530612244898
98,-1,-1,2,80,3,14,0.8282828282828283
99,-1,-1,2,81,3,14,0.83
100,-1,-1,2,82,3,14,0.8316831683168316
101,-1,-1,2,83,3,14,0.8333333333333334
102,1,1,3,83,3,14,0.8349514563106796
103,-1,-1,3,84,3,14,0.8365384615384616
104,-1,-1,3,85,3,14,0.8380952380952381
105,-1,-1,3,86,3,14,0.839622641509434
106,-1,-1,3,87,3,14,0.8411214953271028
107,1,-1,3,87,3,15,0.8333333333333334
108,-1,-1,3,88,3,15,0.8348623853211009
109,-1,-1,3,89,3,15,0.8363636363636363
110,-1,-1,3,90,3,15,0.8378378378378378
111,-1,-1,3,91,3,15,0.8392857142857143
112,1,-1,3,91,3,16,0.831858407079646
113,-1,-1,3,92,3,16,0.8333333333333334
114,-1,-1,3,93,3,16,0.8347826086956521
115,-1,-1,3,94,3,16,0.8362068965517241
116,-1,-1,3,95,3,16,0.8376068376068376
117,-1,-1,3,96,3,16,0.8389830508474576
118,-1,-1,3,97,3,16,0.8403361344537815
119,-1,-1,3,98,3,16,0.8416666666666667
120,-1,-1,3,99,3,16,0.8429752066115702
121,-1,-1,3,100,3,16,0.8442622950819673
122,-1,-1,3,101,3,16,0.8455284552845529
123,-1,-1,3,102,3,16,0.8467741935483871
124,-1,-1,3,103,3,16,0.848
125,-1,-1,3,104,3,16,0.8492063492063492
126,-1,-1,3,105,3,16,0.8503937007874016
127,-1,-1,3,106,3,16,0.8515625
128,-1,-1,3,107,3,16,0.8527131782945736
129,-1,-1,3,108,3,16,0.8538461538461538
130,-1,-1,3,109,3,16,0.8549618320610687
131,-1,-1,3,110,3,16,0.8560606060606061
132,-1,-1,3,111,3,16,0.8571428571428571
133,-1,-1,3,112,3,16,0.8582089552238806
134,-1,-1,3,113,3,16,0.8592592592592593
135,-1,-1,3,114,3,16,0.8602941176470589
136,-1,-1,3,115,3,16,0.8613138686131386
137,-1,-1,3,116,3,16,0.8623188405797102
138,-1,-1,3,117,3,16,0.8633093525179856
139,-1,-1,3,118,3,16,0.8642857142857143
140,1,-1,3,118,3,17,0.8581560283687943
141,-1,-1,3,119,3,17,0.8591549295774648
142,1,-1,3,119,3,18,0.8531468531468531
143,-1,-1,3,120,3,18,0.8541666666666666
144,-1,-1,3,121,3,18,0.8551724137931035
145,-1,-1,3,122,3,18,0.8561643835616438
146,1,-1,3,122,3,19,0.8503401360544217
147,-1,-1,3,123,3,19,0.8513513513513513
148,-1,-1,3,124,3,19,0.8523489932885906
149,-1,-1,3,125,3,19,0.8533333333333334
150,-1,-1,3,126,3,19,0.8543046357615894
151,-1,-1,3,127,3,19,0.8552631578947368
152,1,-1,3,127,3,20,0.8496732026143791
153,-1,-1,3,128,3,20,0.8506493506493507
154,-1,-1,3,129,3,20,0.8516129032258064
155,-1,-1,3,130,3,20,0.8525641025641025
156,-1,-1,3,131,3,20,0.8535031847133758
157,-1,-1,3,132,3,20,0.8544303797468354
158,-1,-1,3,133,3,20,0.8553459119496856
159,-1,-1,3,134,3,20,0.85625
160,-1,-1,3,135,3,20,0.8571428571428571
161,-1,-1,3,136,3,20,0.8580246913580247
162,1,-1,3,136,3,21,0.852760736196319
163,1,-1,3,136,3,22,0.8475609756097561
