instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,-1,0,2,0,0,1.0
2,-1,-1,0,3,0,0,1.0
3,-1,-1,0,4,0,0,1.0
4,-1,-1,0,5,0,0,1.0
5,-1,-1,0,6,0,0,1.0
6,-1,-1,0,7,0,0,1.0
7,-1,-1,0,8,0,0,1.0
8,-1,-1,0,9,0,0,1.0
9,-1,-1,0,10,0,0,1.0
10,-1,-1,0,11,0,0,1.0
11,-1,-1,0,12,0,0,1.0
12,-1,-1,0,13,0,0,1.0
13,-1,-1,0,14,0,0,1.0
14,-1,-1,0,15,0,0,1.0
15,-1,-1,0,16,0,0,1.0
16,-1,-1,0,17,0,0,1.0
17,-1,-1,0,18,0,0,1.0
18,-1,-1,0,19,0,0,1.0
19,-1,-1,0,20,0,0,1.0
20,-1,-1,0,21,0,0,1.0
21,-1,-1,0,22,0,0,1.0
22,-1,1,0,22,1,0,0.9565217391304348
23,-1,-1,0,23,1,0,0.9583333333333334
24,-1,-1,0,24,1,0,0.96
25,1,-1,0,24,1,1,0.9230769230769231
26,-1,-1,0,25,1,1,0.9259259259259259
27,-1,-1,0,26,1,1,0.9285714285714286
28,-1,-1,0,27,1,1,0.9310344827586207
29,-1,-1,0,28,1,1,0.9333333333333333
30,-1,-1,0,29,1,1,0.9354838709677419
31,-1,-1,0,30,1,1,0.9375
32,-1,-1,0,31,1,1,0.9393939393939394
33,-1,-1,0,32,1,1,0.9411764705882353
34,-1,-1,0,33,1,1,0.9428571428571428
35,1,-1,0,33,1,2,0.9166666666666666
36,-1,-1,0,34,1,2,0.918918918918919
37,-1,-1,0,35,1,2,0.9210526315789473
38,-1,-1,0,36,1,2,0.9230769230769231
39,-1,-1,0,37,1,2,0.925
40,-1,-1,0,38,1,2,0.926829268292683
41,-1,-1,0,39,1,2,0.9285714285714286
42,-1,-1,0,40,1,2,0.9302325581395349
43,-1,-1,0,41,1,2,0.9318181818181818
44,-1,-1,0,42,1,2,0.9333333333333333
45,-1,-1,0,43,1,2,0.9347826086956522
46,-1,-1,0,44,1,2,0.9361702127659575
47,-1,-1,0,45,1,2,0.9375
48,-1,-1,0,46,1,2,0.9387755102040817
49,-1,-1,0,47,1,2,0.94
50,-1,-1,0,48,1,2,0.9411764705882353
51,-1,-1,0,49,1,2,0.9423076923076923
52,-1,-1,0,50,1,2,0.9433962264150944
53,-1,-1,0,51,1,2,0.9444444444444444
54,-1,-1,0,52,1,2,0.9454545454545454
55,-1,-1,0,53,1,2,0.9464285714285714
56,-1,-1,0,54,1,2,0.9473684210526315
57,-1,-1,0,55,1,2,0.9482758620689655
58,-1,-1,0,56,1,2,0.9491525423728814
59,-1,-1,0,57,1,2,0.95
60,-1,-1,0,58,1,2,0.9508196721311475
61,-1,1,0,58,2,2,0.9354838709677419
62,-1,-1,0,59,2,2,0.9365079365079365
63,-1,-1,0,60,2,2,0.9375
64,-1,-1,0,61,2,2,0.9384615384615385
65,1,-1,0,61,2,3,0.9242424242424242
66,-1,-1,0,62,2,3,0.9253731343283582
67,1,1,1,62,2,3,0.9264705882352942
68,-1,-1,1,63,2,3,0.927536231884058
69,-1,-1,1,64,2,3,0.9285714285714286
70,1,-1,1,64,2,4,0.9154929577464789
71,-1,-1,1,65,2,4,0.9166666666666666
72,-1,-1,1,66,2,4,0.9178082191780822
73,-1,1,1,66,3,4,0.9054054054054054
74,-1,-1,1,67,3,4,0.9066666666666666
75,1,1,2,67,3,4,0.9078947368421053
76,-1,-1,2,68,3,4,0.9090909090909091
77,-1,-1,2,69,3,4,0.9102564102564102
78,-1,1,2,69,4,4,0.8987341772151899
79,-1,-1,2,70,4,4,0.9
80,-1,-1,2,71,4,4,0.9012345679012346
81,-1,-1,2,72,4,4,0.9024390243902439
82,-1,1,2,72,5,4,0.891566265060241
83,-1,-1,2,73,5,4,0.8928571428571429
84,1,-1,2,73,5,5,0.8823529411764706
85,-1,-1,2,74,5,5,0.8837209302325582
86,1,-1,2,74,5,6,0.8735632183908046
87,-1,-1,2,75,5,6,0.875
88,-1,-1,2,76,5,6,0.8764044943820225
89,-1,-1,2,77,5,6,0.8777777777777778
90,-1,-1,2,78,5,6,0.8791208791208791
91,-1,-1,2,79,5,6,0.8804347826086957
92,-1,-1,2,80,5,6,0.8817204301075269
93,-1,-1,2,81,5,6,0.8829787234042553
94,-1,-1,2,82,5,6,0.8842105263157894
95,-1,1,2,82,6,6,0.875
96,-1,-1,2,83,6,6,0.8762886597938144
97,-1,-1,2,84,6,6,0.8775510204081632
98,-1,-1,2,85,6,6,0.8787878787878788
99,-1,1,2,85,7,6,0.87
100,-1,-1,2,86,7,6,0.8712871287128713
101,-1,-1,2,87,7,6,0.8725490196078431
102,-1,-1,2,88,7,6,0.8737864077669902
103,-1,-1,2,89,7,6,0.875
104,-1,-1,2,90,7,6,0.8761904761904762
105,-1,-1,2,91,7,6,0.8773584905660378
106,-1,-1,2,92,7,6,0.8785046728971962
107,-1,-1,2,93,7,6,0.8796296296296297
108,-1,-1,2,94,7,6,0.8807339449541285
109,-1,-1,2,95,7,6,0.8818181818181818
110,-1,-1,2,96,7,6,0.8828828828828829
111,-1,-1,2,97,7,6,0.8839285714285714
112,-1,-1,2,98,7,6,0.8849557522123894
113,1,-1,2,98,7,7,0.8771929824561403
114,-1,-1,2,99,7,7,0.8782608695652174
115,-1,-1,2,100,7,7,0.8793103448275862
116,-1,-1,2,101,7,7,0.8803418803418803
117,-1,-1,2,102,7,7,0.8813559322033898
118,1,-1,2,102,7,8,0.8739495798319328
119,-1,-1,2,103,7,8,0.875
120,-1,-1,2,104,7,8,0.8760330578512396
121,-1,-1,2,105,7,8,0.8770491803278688
122,-1,-1,2,106,7,8,0.8780487804878049
123,1,1,3,106,7,8,0.8790322580645161
124,-1,-1,3,107,7,8,0.88
125,-1,-1,3,108,7,8,0.8809523809523809
126,-1,-1,3,109,7,8,0.8818897637795275
127,-1,-1,3,110,7,8,0.8828125
128,-1,-1,3,111,7,8,0.8837209302325582
129,1,-1,3,111,7,9,0.8769230769230769
130,-1,-1,3,112,7,9,0.8778625954198473
131,-1,-1,3,113,7,9,0.8787878787878788
132,-1,-1,3,114,7,9,0.8796992481203008
133,-1,-1,3,115,7,9,0.8805970149253731
134,-1,-1,3,116,7,9,0.8814814814814815
135,1,-1,3,116,7,10,0.875
136,-1,-1,3,117,7,10,0.8759124087591241
137,-1,-1,3,118,7,10,0.8768115942028986
138,1,-1,3,118,7,11,0.8705035971223022
139,-1,-1,3,119,7,11,0.8714285714285714
140,-1,-1,3,120,7,11,0.8723404255319149
141,-1,-1,3,121,7,11,0.8732394366197183
142,-1,-1,3,122,7,11,0.8741258741258742
143,-1,-1,3,123,7,11,0.875
144,-1,-1,3,124,7,11,0.8758620689655172
145,-1,-1,3,125,7,11,0.8767123287671232
146,-1,-1,3,126,7,11,0.8775510204081632
147,1,-1,3,126,7,12,0.8716216216216216
148,-1,-1,3,127,7,12,0.87248322147651
149,1,-1,3,127,7,13,0.8666666666666667
150,-1,-1,3,128,7,13,0.8675496688741722
151,-1,-1,3,129,7,13,0.868421052631579
152,-1,-1,3,130,7,13,0.869281045751634
153,-1,-1,3,131,7,13,0.8701298701298701
154,-1,-1,3,132,7,13,0.8709677419354839
155,-1,-1,3,133,7,13,0.8717948717948718
156,1,-1,3,133,7,14,0.8662420382165605
157,-1,-1,3,134,7,14,0.8670886075949367
158,-1,-1,3,135,7,14,0.8679245283018868
159,-1,-1,3,136,7,14,0.86875
160,1,-1,3,136,7,15,0.8633540372670807
161,-1,-1,3,137,7,15,0.8641975308641975
162,-1,-1,3,138,7,15,0.8650306748466258
163,-1,-1,3,139,7,15,0.8658536585365854
164,-1,-1,3,140,7,15,0.8666666666666667
165,-1,-1,3,141,7,15,0.8674698795180723
166,-1,-1,3,142,7,15,0.8682634730538922
167,-1,-1,3,143,7,15,0.8690476190476191
