instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,-1,0,2,0,0,1.0
2,-1,-1,0,3,0,0,1.0
3,-1,-1,0,4,0,0,1.0
4,-1,-1,0,5,0,0,1.0
5,-1,-1,0,6,0,0,1.0
6,-1,-1,0,7,0,0,1.0
7,-1,-1,0,8,0,0,1.0
8,-1,-1,0,9,0,0,1.0
9,-1,-1,0,10,0,0,1.0
10,-1,-1,0,11,0,0,1.0
11,-1,-1,0,12,0,0,1.0
12,-1,-1,0,13,0,0,1.0
13,-1,-1,0,14,0,0,1.0
14,-1,-1,0,15,0,0,1.0
15,-1,-1,0,16,0,0,1.0
16,-1,-1,0,17,0,0,1.0
17,-1,-1,0,18,0,0,1.0
18,-1,-1,0,19,0,0,1.0
19,-1,-1,0,20,0,0,1.0
20,-1,-1,0,21,0,0,1.0
21,-1,-1,0,22,0,0,1.0
22,-1,-1,0,23,0,0,1.0
23,-1,-1,0,24,0,0,1.0
24,-1,-1,0,25,0,0,1.0
25,1,-1,0,25,0,1,0.9615384615384616
26,-1,-1,0,26,0,1,0.9629629629629629
27,-1,-1,0,27,0,1,0.9642857142857143
28,-1,-1,0,28,0,1,0.9655172413793104
29,-1,-1,0,29,0,1,0.9666666666666667
30,-1,-1,0,30,0,1,0.967741935483871
31,-1,-1,0,31,0,1,0.96875
32,-1,-1,0,32,0,1,0.9696969696969697
33,-1,-1,0,33,0,1,0.9705882352941176
34,-1,-1,0,34,0,1,0.9714285714285714
35,1,-1,0,34,0,2,0.9444444444444444
36,-1,-1,0,35,0,2,0.9459459459459459
37,-1,-1,0,36,0,2,0.9473684210526315
38,-1,-1,0,37,0,2,0.9487179487179487
39,-1,-1,0,38,0,2,0.95
40,-1,-1,0,39,0,2,0.9512195121951219
41,-1,-1,0,40,0,2,0.9523809523809523
42,-1,-1,0,41,0,2,0.9534883720930233
43,-1,-1,0,42,0,2,0.9545454545454546
44,-1,-1,0,43,0,2,0.9555555555555556
45,-1,-1,0,44,0,2,0.9565217391304348
46,-1,-1,0,45,0,2,0.9574468085106383
47,-1,-1,0,46,0,2,0.9583333333333334
48,-1,-1,0,47,0,2,0.9591836734693877
49,-1,-1,0,48,0,2,0.96
50,-1,-1,0,49,0,2,0.9607843137254902
51,-1,-1,0,50,0,2,0.9615384615384616
52,-1,-1,0,51,0,2,0.9622641509433962
53,-1,-1,0,52,0,2,0.9629629629629629
54,-1,-1,0,53,0,2,0.9636363636363636
55,-1,-1,0,54,0,2,0.9642857142857143
56,-1,-1,0,55,0,2,0.9649122807017544
57,-1,-1,0,56,0,2,0.9655172413793104
58,-1,-1,0,57,0,2,0.9661016949152542
59,-1,-1,0,58,0,2,0.9666666666666667
60,-1,-1,0,59,0,2,0.9672131147540983
61,-1,1,0,59,1,2,0.9516129032258065
62,-1,-1,0,60,1,2,0.9523809523809523
63,-1,-1,0,61,1,2,0.953125
64,-1,-1,0,62,1,2,0.9538461538461539
65,1,-1,0,62,1,3,0.9393939393939394
66,-1,-1,0,63,1,3,0.9402985074626866
67,1,-1,0,63,1,4,0.9264705882352942
68,-1,-1,0,64,1,4,0.927536231884058
69,-1,-1,0,65,1,4,0.9285714285714286
70,1,-1,0,65,1,5,0.9154929577464789
71,-1,-1,0,66,1,5,0.9166666666666666
72,-1,-1,0,67,1,5,0.9178082191780822
73,-1,-1,0,68,1,5,0.918918918918919
74,-1,-1,0,69,1,5,0.92
75,1,1,1,69,1,5,0.9210526315789473
76,-1,-1,1,70,1,5,0.922077922077922
77,-1,-1,1,71,1,5,0.9230769230769231
78,-1,1,1,71,2,5,0.9113924050632911
79,-1,-1,1,72,2,5,0.9125
80,-1,-1,1,73,2,5,0.9135802469135802
81,-1,-1,1,74,2,5,0.9146341463414634
82,-1,-1,1,75,2,5,0.9156626506024096
83,-1,-1,1,76,2,5,0.9166666666666666
84,1,-1,1,76,2,6,0.9058823529411765
85,-1,-1,1,77,2,6,0.9069767441860465
86,1,-1,1,77,2,7,0.896551724137931
87,-1,-1,1,78,2,7,0.8977272727272727
88,-1,-1,1,79,2,7,0.898876404494382
89,-1,-1,1,80,2,7,0.9
90,-1,-1,1,81,2,7,0.9010989010989011
91,-1,-1,1,82,2,7,0.9021739130434783
92,-1,-1,1,83,2,7,0.9032258064516129
93,-1,-1,1,84,2,7,0.9042553191489362
94,-1,-1,1,85,2,7,0.9052631578947369
95,-1,-1,1,86,2,7,0.90625
96,-1,-1,1,87,2,7,0.9072164948453608
97,-1,-1,1,88,2,7,0.9081632653061225
98,-1,-1,1,89,2,7,0.9090909090909091
99,-1,-1,1,90,2,7,0.91
100,-1,-1,1,91,2,7,0.9108910891089109
101,-1,-1,1,92,2,7,0.9117647058823529
102,-1,-1,1,93,2,7,0.912621359223301
103,-1,-1,1,94,2,7,0.9134615384615384
104,-1,-1,1,95,2,7,0.9142857142857143
105,-1,-1,1,96,2,7,0.9150943396226415
106,-1,-1,1,97,2,7,0.9158878504672897
107,-1,-1,1,98,2,7,0.9166666666666666
108,-1,-1,1,99,2,7,0.9174311926605505
109,-1,-1,1,100,2,7,0.9181818181818182
110,-1,-1,1,101,2,7,0.918918918918919
111,-1,-1,1,102,2,7,0.9196428571428571
112,-1,-1,1,103,2,7,0.9203539823008849
113,1,-1,1,103,2,8,0.9122807017543859
114,-1,-1,1,104,2,8,0.9130434782608695
115,-1,-1,1,105,2,8,0.9137931034482759
116,-1,-1,1,106,2,8,0.9145299145299145
117,-1,-1,1,107,2,8,0.9152542372881356
118,1,-1,1,107,2,9,0.907563025210084
119,-1,-1,1,108,2,9,0.9083333333333333
120,-1,-1,1,109,2,9,0.9090909090909091
121,-1,-1,1,110,2,9,0.9098360655737705
122,-1,-1,1,111,2,9,0.9105691056910569
123,1,1,2,111,2,9,0.9112903225806451
124,-1,-1,2,112,2,9,0.912
125,-1,-1,2,113,2,9,0.9126984126984127
126,-1,-1,2,114,2,9,0.9133858267716536
127,-1,-1,2,115,2,9,0.9140625
128,-1,-1,2,116,2,9,0.9147286821705426
129,1,-1,2,116,2,10,0.9076923076923077
130,-1,-1,2,117,2,10,0.9083969465648855
131,-1,-1,2,118,2,10,0.9090909090909091
132,-1,-1,2,119,2,10,0.9097744360902256
133,-1,-1,2,120,2,10,0.9104477611940298
134,-1,-1,2,121,2,10,0.9111111111111111
135,1,-1,2,121,2,11,0.9044117647058824
136,-1,-1,2,122,2,11,0.9051094890510949
137,-1,-1,2,123,2,11,0.9057971014492754
138,1,-1,2,123,2,12,0.8992805755395683
139,-1,-1,2,124,2,12,0.9
140,-1,-1,2,125,2,12,0.900709219858156
141,-1,-1,2,126,2,12,0.9014084507042254
142,-1,-1,2,127,2,12,0.9020979020979021
143,-1,-1,2,128,2,12,0.9027777777777778
144,-1,-1,2,129,2,12,0.903448275862069
145,-1,-1,2,130,2,12,0.9041095890410958
146,-1,-1,2,131,2,12,0.9047619047619048
147,1,-1,2,131,2,13,0.8986486486486487
148,-1,-1,2,132,2,13,0.8993288590604027
149,1,-1,2,132,2,14,0.8933333333333333
150,-1,-1,2,133,2,14,0.8940397350993378
151,-1,-1,2,134,2,14,0.8947368421052632
152,-1,-1,2,135,2,14,0.8954248366013072
153,-1,-1,2,136,2,14,0.8961038961038961
154,-1,-1,2,137,2,14,0.896774193548387
155,-1,-1,2,138,2,14,0.8974358974358975
156,1,-1,2,138,2,15,0.89171974522293
157,-1,-1,2,139,2,15,0.8924050632911392
158,-1,-1,2,140,2,15,0.8930817610062893
159,-1,-1,2,141,2,15,0.89375
160,1,-1,2,141,2,16,0.8881987577639752
161,-1,-1,2,142,2,16,0.8888888888888888
162,-1,-1,2,143,2,16,0.8895705521472392
163,-1,-1,2,144,2,16,0.8902439024390244
164,-1,-1,2,145,2,16,0.8909090909090909
165,-1,-1,2,146,2,16,0.891566265060241
166,-1,-1,2,147,2,16,0.8922155688622755
