instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,-1,-1,0,2,0,0,1.0
2,-1,-1,0,3,0,0,1.0
3,-1,-1,0,4,0,0,1.0
4,-1,-1,0,5,0,0,1.0
5,-1,-1,0,6,0,0,1.0
6,-1,-1,0,7,0,0,1.0
7,-1,-1,0,8,0,0,1.0
8,-1,-1,0,9,0,0,1.0
9,-1,-1,0,10,0,0,1.0
10,-1,-1,0,11,0,0,1.0
11,1,1,1,11,0,0,1.0
12,-1,-1,1,12,0,0,1.0
13,-1,-1,1,13,0,0,1.0
14,1,-1,1,13,0,1,0.9333333333333333
15,-1,-1,1,14,0,1,0.9375
16,-1,-1,1,15,0,1,0.9411764705882353
17,-1,-1,1,16,0,1,0.9444444444444444
18,-1,-1,1,17,0,1,0.9473684210526315
19,-1,-1,1,18,0,1,0.95
20,-1,-1,1,19,0,1,0.9523809523809523
21,-1,-1,1,20,0,1,0.9545454545454546
22,-1,-1,1,21,0,1,0.9565217391304348
23,1,-1,1,21,0,2,0.9166666666666666
24,-1,-1,1,22,0,2,0.92
25,-1,-1,1,23,0,2,0.9230769230769231
26,-1,-1,1,24,0,2,0.9259259259259259
27,-1,-1,1,25,0,2,0.9285714285714286
28,1,-1,1,25,0,3,0.896551724137931
29,-1,-1,1,26,0,3,0.9
30,-1,-1,1,27,0,3,0.9032258064516129
31,-1,-1,1,28,0,3,0.90625
32,-1,-1,1,29,0,3,0.9090909090909091
33,-1,-1,1,30,0,3,0.9117647058823529
34,1,-1,1,30,0,4,0.8857142857142857
35,-1,-1,1,31,0,4,0.8888888888888888
36,-1,-1,1,32,0,4,0.8918918918918919
37,-1,-1,1,33,0,4,0.8947368421052632
38,1,-1,1,33,0,5,0.8717948717948718
39,-1,-1,1,34,0,5,0.875
40,-1,-1,1,35,0,5,0.8780487804878049
41,-1,-1,1,36,0,5,0.8809523809523809
42,-1,-1,1,37,0,5,0.8837209302325582
43,-1,-1,1,38,0,5,0.8863636363636364
44,-1,-1,1,39,0,5,0.8888888888888888
45,1,-1,1,39,0,6,0.8695652173913043
46,-1,-1,1,40,0,6,0.8723404255319149
47,1,-1,1,40,0,7,0.8541666666666666
48,-1,-1,1,41,0,7,0.8571428571428571
49,-1,-1,1,42,0,7,0.86
50,1,1,2,42,0,7,0.8627450980392157
51,-1,-1,2,43,0,7,0.8653846153846154
52,-1,-1,2,44,0,7,0.8679245283018868
53,-1,-1,2,45,0,7,0.8703703703703703
54,-1,-1,2,46,0,7,0.8727272727272727
55,-1,-1,2,47,0,7,0.875
56,-1,-1,2,48,0,7,0.8771929824561403
57,-1,-1,2,49,0,7,0.8793103448275862
58,-1,-1,2,50,0,7,0.8813559322033898
59,-1,-1,2,51,0,7,0.8833333333333333
60,-1,-1,2,52,0,7,0.8852459016393442
61,-1,-1,2,53,0,7,0.8870967741935484
62,-1,-1,2,54,0,7,0.8888888888888888
63,-1,-1,2,55,0,7,0.890625
64,-1,-1,2,56,0,7,0.8923076923076924
65,-1,-1,2,57,0,7,0.8939393939393939
66,-1,-1,2,58,0,7,0.8955223880597015
67,-1,-1,2,59,0,7,0.8970588235294118
68,-1,-1,2,60,0,7,0.8985507246376812
69,-1,-1,2,61,0,7,0.9
70,-1,-1,2,62,0,7,0.9014084507042254
71,-1,-1,2,63,0,7,0.9027777777777778
72,-1,-1,2,64,0,7,0.9041095890410958
73,-1,-1,2,65,0,7,0.9054054054054054
74,-1,-1,2,66,0,7,0.9066666666666666
75,-1,-1,2,67,0,7,0.9078947368421053
76,1,-1,2,67,0,8,0.8961038961038961
77,-1,-1,2,68,0,8,0.8974358974358975
78,-1,-1,2,69,0,8,0.8987341772151899
79,-1,-1,2,70,0,8,0.9
80,-1,-1,2,71,0,8,0.9012345679012346
81,-1,-1,2,72,0,8,0.9024390243902439
82,-1,-1,2,73,0,8,0.9036144578313253
83,-1,-1,2,74,0,8,0.9047619047619048
84,-1,-1,2,75,0,8,0.9058823529411765
85,-1,-1,2,76,0,8,0.9069767441860465
86,-1,-1,2,77,0,8,0.9080459770114943
87,-1,-1,2,78,0,8,0.9090909090909091
88,-1,-1,2,79,0,8,0.9101123595505618
89,1,-1,2,79,0,9,0.9
90,-1,-1,2,80,0,9,0.9010989010989011
91,-1,-1,2,81,0,9,0.9021739130434783
92,-1,-1,2,82,0,9,0.9032258064516129
93,-1,-1,2,83,0,9,0.9042553191489362
94,-1,-1,2,84,0,9,0.9052631578947369
95,-1,-1,2,85,0,9,0.90625
96,-1,-1,2,86,0,9,0.9072164948453608
97,-1,-1,2,87,0,9,0.9081632653061225
98,-1,-1,2,88,0,9,0.9090909090909091
99,-1,-1,2,89,0,9,0.91
100,-1,-1,2,90,0,9,0.9108910891089109
101,-1,-1,2,91,0,9,0.9117647058823529
102,-1,-1,2,92,0,9,0.912621359223301
103,-1,-1,2,93,0,9,0.9134615384615384
104,-1,-1,2,94,0,9,0.9142857142857143
105,-1,-1,2,95,0,9,0.9150943396226415
106,-1,-1,2,96,0,9,0.9158878504672897
107,-1,-1,2,97,0,9,0.9166666666666666
108,-1,-1,2,98,0,9,0.9174311926605505
109,-1,-1,2,99,0,9,0.9181818181818182
110,-1,-1,2,100,0,9,0.918918918918919
111,-1,-1,2,101,0,9,0.9196428571428571
112,-1,-1,2,102,0,9,0.9203539823008849
113,-1,-1,2,103,0,9,0.9210526315789473
114,-1,-1,2,104,0,9,0.9217391304347826
115,-1,-1,2,105,0,9,0.9224137931034483
116,-1,-1,2,106,0,9,0.9230769230769231
117,-1,-1,2,107,0,9,0.923728813559322
118,-1,-1,2,108,0,9,0.9243697478991597
119,-1,-1,2,109,0,9,0.925
120,-1,-1,2,110,0,9,0.9256198347107438
121,-1,-1,2,111,0,9,0.9262295081967213
122,-1,-1,2,112,0,9,0.926829268292683
123,-1,-1,2,113,0,9,0.9274193548387096
124,-1,-1,2,114,0,9,0.928
125,-1,-1,2,115,0,9,0.9285714285714286
126,-1,-1,2,116,0,9,0.9291338582677166
127,-1,-1,2,117,0,9,0.9296875
128,-1,-1,2,118,0,9,0.9302325581395349
129,-1,-1,2,119,0,9,0.9307692307692308
130,-1,-1,2,120,0,9,0.9312977099236641
131,-1,-1,2,121,0,9,0.9318181818181818
132,-1,-1,2,122,0,9,0.9323308270676691
133,1,-1,2,122,0,10,0.9253731343283582
134,-1,-1,2,123,0,10,0.9259259259259259
135,-1,-1,2,124,0,10,0.9264705882352942
136,1,-1,2,124,0,11,0.9197080291970803
137,-1,-1,2,125,0,11,0.9202898550724637
138,-1,-1,2,126,0,11,0.920863309352518
139,1,-1,2,126,0,12,0.9142857142857143
140,-1,-1,2,127,0,12,0.9148936170212766
141,-1,-1,2,128,0,12,0.9154929577464789
142,-1,-1,2,129,0,12,0.916083916083916
143,-1,-1,2,130,0,12,0.9166666666666666
144,-1,-1,2,131,0,12,0.9172413793103448
145,-1,-1,2,132,0,12,0.9178082191780822
146,-1,-1,2,133,0,12,0.9183673469387755
147,-1,-1,2,134,0,12,0.918918918918919
148,-1,-1,2,135,0,12,0.9194630872483222
149,-1,-1,2,136,0,12,0.92
150,-1,-1,2,137,0,12,0.9205298013245033
151,1,-1,2,137,0,13,0.9144736842105263
152,-1,-1,2,138,0,13,0.9150326797385621
153,-1,-1,2,139,0,13,0.9155844155844156
154,-1,-1,2,140,0,13,0.9161290322580645
155,-1,-1,2,141,0,13,0.9166666666666666
156,-1,-1,2,142,0,13,0.9171974522292994
157,1,-1,2,142,0,14,0.9113924050632911
158,-1,-1,2,143,0,14,0.9119496855345912
159,-1,-1,2,144,0,14,0.9125
160,-1,-1,2,145,0,14,0.9130434782608695
161,-1,-1,2,146,0,14,0.9135802469135802
162,-1,-1,2,147,0,14,0.9141104294478528
163,-1,-1,2,148,0,14,0.9146341463414634
164,-1,-1,2,149,0,14,0.9151515151515152
165,-1,-1,2,150,0,14,0.9156626506024096
