instance,lable,predicted,tp,tn,fp,fn,correctness
0,1,-1,0,0,0,1,0.0
1,-1,-1,0,1,0,1,0.5
2,-1,-1,0,2,0,1,0.6666666666666666
3,-1,-1,0,3,0,1,0.75
4,-1,-1,0,4,0,1,0.8
5,-1,-1,0,5,0,1,0.8333333333333334
6,-1,1,0,5,1,1,0.7142857142857143
7,-1,-1,0,6,1,1,0.75
8,1,-1,0,6,1,2,0.6666666666666666
9,-1,-1,0,7,1,2,0.7
10,-1,-1,0,8,1,2,0.7272727272727273
11,-1,-1,0,9,1,2,0.75
12,-1,-1,0,10,1,2,0.7692307692307693
13,-1,-1,0,11,1,2,0.7857142857142857
14,-1,-1,0,12,1,2,0.8
15,-1,-1,0,13,1,2,0.8125
16,-1,-1,0,14,1,2,0.8235294117647058
17,-1,-1,0,15,1,2,0.8333333333333334
18,-1,-1,0,16,1,2,0.8421052631578947
19,-1,-1,0,17,1,2,0.85
20,-1,-1,0,18,1,2,0.8571428571428571
21,-1,-1,0,19,1,2,0.8636363636363636
22,-1,-1,0,20,1,2,0.8695652173913043
23,-1,-1,0,21,1,2,0.875
24,-1,-1,0,22,1,2,0.88
25,-1,-1,0,23,1,2,0.8846153846153846
26,-1,-1,0,24,1,2,0.8888888888888888
27,-1,-1,0,25,1,2,0.8928571428571429
28,-1,-1,0,26,1,2,0.896551724137931
29,-1,-1,0,27,1,2,0.9
30,-1,-1,0,28,1,2,0.9032258064516129
31,-1,-1,0,29,1,2,0.90625
32,-1,-1,0,30,1,2,0.9090909090909091
33,-1,-1,0,31,1,2,0.9117647058823529
34,-1,-1,0,32,1,2,0.9142857142857143
35,-1,-1,0,33,1,2,0.9166666666666666
36,-1,-1,0,34,1,2,0.918918918918919
37,-1,-1,0,35,1,2,0.9210526315789473
38,-1,-1,0,36,1,2,0.9230769230769231
39,-1,-1,0,37,1,2,0.925
40,-1,-1,0,38,1,2,0.926829268292683
41,-1,-1,0,39,1,2,0.9285714285714286
42,-1,-1,0,40,1,2,0.9302325581395349
43,-1,-1,0,41,1,2,0.9318181818181818
44,-1,-1,0,42,1,2,0.9333333333333333
45,-1,-1,0,43,1,2,0.9347826086956522
46,1,-1,0,43,1,3,0.9148936170212766
47,-1,-1,0,44,1,3,0.9166666666666666
48,-1,-1,0,45,1,3,0.9183673469387755
49,-1,-1,0,46,1,3,0.92
50,-1,-1,0,47,1,3,0.9215686274509803
51,-1,-1,0,48,1,3,0.9230769230769231
52,-1,-1,0,49,1,3,0.9245283018867925
53,1,-1,0,49,1,4,0.9074074074074074
54,-1,-1,0,50,1,4,0.9090909090909091
55,-1,-1,0,51,1,4,0.9107142857142857
56,-1,-1,0,52,1,4,0.9122807017543859
57,-1,-1,0,53,1,4,0.9137931034482759
58,-1,-1,0,54,1,4,0.9152542372881356
59,-1,-1,0,55,1,4,0.9166666666666666
60,-1,-1,0,56,1,4,0.9180327868852459
61,1,-1,0,56,1,5,0.9032258064516129
62,-1,-1,0,57,1,5,0.9047619047619048
63,1,-1,0,57,1,6,0.890625
64,-1,-1,0,58,1,6,0.8923076923076924
65,-1,-1,0,59,1,6,0.8939393939393939
66,-1,-1,0,60,1,6,0.8955223880597015
67,-1,-1,0,61,1,6,0.8970588235294118
68,1,-1,0,61,1,7,0.8840579710144928
69,-1,-1,0,62,1,7,0.8857142857142857
70,-1,-1,0,63,1,7,0.8873239436619719
71,-1,-1,0,64,1,7,0.8888888888888888
72,-1,-1,0,65,1,7,0.8904109589041096
73,-1,-1,0,66,1,7,0.8918918918918919
74,-1,-1,0,67,1,7,0.8933333333333333
75,-1,-1,0,68,1,7,0.8947368421052632
76,-1,-1,0,69,1,7,0.8961038961038961
77,1,-1,0,69,1,8,0.8846153846153846
78,1,-1,0,69,1,9,0.8734177215189873
79,-1,-1,0,70,1,9,0.875
80,-1,-1,0,71,1,9,0.8765432098765432
81,-1,-1,0,72,1,9,0.8780487804878049
82,-1,-1,0,73,1,9,0.8795180722891566
83,-1,-1,0,74,1,9,0.8809523809523809
84,-1,-1,0,75,1,9,0.8823529411764706
85,-1,-1,0,76,1,9,0.8837209302325582
86,-1,-1,0,77,1,9,0.8850574712643678
87,-1,-1,0,78,1,9,0.8863636363636364
88,-1,-1,0,79,1,9,0.8876404494382022
89,-1,-1,0,80,1,9,0.8888888888888888
90,-1,-1,0,81,1,9,0.8901098901098901
91,1,-1,0,81,1,10,0.8804347826086957
92,-1,-1,0,82,1,10,0.8817204301075269
93,-1,-1,0,83,1,10,0.8829787234042553
94,-1,-1,0,84,1,10,0.8842105263157894
95,-1,-1,0,85,1,10,0.8854166666666666
96,-1,-1,0,86,1,10,0.8865979381443299
97,-1,-1,0,87,1,10,0.8877551020408163
98,-1,-1,0,88,1,10,0.8888888888888888
99,-1,-1,0,89,1,10,0.89
100,-1,-1,0,90,1,10,0.8910891089108911
101,-1,-1,0,91,1,10,0.8921568627450981
102,-1,-1,0,92,1,10,0.8932038834951457
103,1,-1,0,92,1,11,0.8846153846153846
104,-1,-1,0,93,1,11,0.8857142857142857
105,-1,-1,0,94,1,11,0.8867924528301887
106,1,-1,0,94,1,12,0.8785046728971962
107,-1,-1,0,95,1,12,0.8796296296296297
108,-1,-1,0,96,1,12,0.8807339449541285
109,-1,-1,0,97,1,12,0.8818181818181818
110,-1,-1,0,98,1,12,0.8828828828828829
111,-1,-1,0,99,1,12,0.8839285714285714
112,-1,-1,0,100,1,12,0.8849557522123894
113,-1,-1,0,101,1,12,0.8859649122807017
114,-1,-1,0,102,1,12,0.8869565217391304
