instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,1,0,0,1,0,0.0
1,1,1,1,0,1,0,0.5
2,1,1,2,0,1,0,0.6666666666666666
3,-1,1,2,0,2,0,0.5
4,-1,-1,2,1,2,0,0.6
5,-1,-1,2,2,2,0,0.6666666666666666
6,-1,-1,2,3,2,0,0.7142857142857143
7,-1,-1,2,4,2,0,0.75
8,-1,-1,2,5,2,0,0.7777777777777778
9,-1,-1,2,6,2,0,0.8
10,-1,1,2,6,3,0,0.7272727272727273
11,-1,-1,2,7,3,0,0.75
12,-1,-1,2,8,3,0,0.7692307692307693
13,-1,1,2,8,4,0,0.7142857142857143
14,-1,-1,2,9,4,0,0.7333333333333333
15,1,1,3,9,4,0,0.75
16,-1,-1,3,10,4,0,0.7647058823529411
17,-1,-1,3,11,4,0,0.7777777777777778
18,1,1,4,11,4,0,0.7894736842105263
19,-1,-1,4,12,4,0,0.8
20,-1,-1,4,13,4,0,0.8095238095238095
21,-1,-1,4,14,4,0,0.8181818181818182
22,-1,-1,4,15,4,0,0.8260869565217391
23,-1,-1,4,16,4,0,0.8333333333333334
24,-1,-1,4,17,4,0,0.84
25,-1,-1,4,18,4,0,0.8461538461538461
26,-1,-1,4,19,4,0,0.8518518518518519
27,-1,-1,4,20,4,0,0.8571428571428571
28,-1,-1,4,21,4,0,0.8620689655172413
29,-1,-1,4,22,4,0,0.8666666666666667
30,-1,-1,4,23,4,0,0.8709677419354839
31,-1,-1,4,24,4,0,0.875
32,-1,-1,4,25,4,0,0.8787878787878788
33,-1,-1,4,26,4,0,0.8823529411764706
34,-1,-1,4,27,4,0,0.8857142857142857
35,-1,-1,4,28,4,0,0.8888888888888888
36,-1,-1,4,29,4,0,0.8918918918918919
37,-1,-1,4,30,4,0,0.8947368421052632
38,-1,-1,4,31,4,0,0.8974358974358975
39,-1,-1,4,32,4,0,0.9
40,-1,-1,4,33,4,0,0.9024390243902439
41,-1,1,4,33,5,0,0.8809523809523809
42,-1,-1,4,34,5,0,0.8837209302325582
43,-1,-1,4,35,5,0,0.8863636363636364
44,-1,-1,4,36,5,0,0.8888888888888888
45,-1,-1,4,37,5,0,0.8913043478260869
46,-1,-1,4,38,5,0,0.8936170212765957
47,-1,-1,4,39,5,0,0.8958333333333334
48,-1,-1,4,40,5,0,0.8979591836734694
49,-1,-1,4,41,5,0,0.9
50,-1,-1,4,42,5,0,0.9019607843137255
51,1,1,5,42,5,0,0.9038461538461539
52,-1,-1,5,43,5,0,0.9056603773584906
53,-1,-1,5,44,5,0,0.9074074074074074
54,1,1,6,44,5,0,0.9090909090909091
55,1,1,7,44,5,0,0.9107142857142857
