instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,1,0,0,1,0,0.0
1,-1,-1,0,1,1,0,0.5
2,-1,1,0,1,2,0,0.3333333333333333
3,-1,1,0,1,3,0,0.25
4,-1,1,0,1,4,0,0.2
5,-1,1,0,1,5,0,0.16666666666666666
6,-1,1,0,1,6,0,0.14285714285714285
7,-1,-1,0,2,6,0,0.25
8,-1,1,0,2,7,0,0.2222222222222222
9,-1,-1,0,3,7,0,0.3
10,-1,1,0,3,8,0,0.2727272727272727
11,-1,-1,0,4,8,0,0.3333333333333333
12,1,1,1,4,8,0,0.38461538461538464
13,-1,1,1,4,9,0,0.35714285714285715
14,-1,-1,1,5,9,0,0.4
15,-1,-1,1,6,9,0,0.4375
16,1,1,2,6,9,0,0.47058823529411764
17,-1,1,2,6,10,0,0.4444444444444444
18,-1,-1,2,7,10,0,0.47368421052631576
19,-1,1,2,7,11,0,0.45
20,-1,-1,2,8,11,0,0.47619047619047616
21,-1,-1,2,9,11,0,0.5
22,-1,-1,2,10,11,0,0.5217391304347826
23,-1,-1,2,11,11,0,0.5416666666666666
24,1,-1,2,11,11,1,0.52
25,-1,-1,2,12,11,1,0.5384615384615384
26,-1,-1,2,13,11,1,0.5555555555555556
27,-1,-1,2,14,11,1,0.5714285714285714
28,-1,-1,2,15,11,1,0.5862068965517241
29,-1,1,2,15,12,1,0.5666666666666667
30,-1,-1,2,16,12,1,0.5806451612903226
31,1,1,3,16,12,1,0.59375
32,-1,1,3,16,13,1,0.5757575757575758
33,1,-1,3,16,13,2,0.5588235294117647
34,-1,-1,3,17,13,2,0.5714285714285714
35,-1,1,3,17,14,2,0.5555555555555556
36,-1,1,3,17,15,2,0.5405405405405406
37,-1,-1,3,18,15,2,0.5526315789473685
38,-1,-1,3,19,15,2,0.5641025641025641
39,1,1,4,19,15,2,0.575
40,-1,1,4,19,16,2,0.5609756097560976
41,-1,1,4,19,17,2,0.5476190476190477
42,1,-1,4,19,17,3,0.5348837209302325
43,-1,1,4,19,18,3,0.5227272727272727
44,-1,-1,4,20,18,3,0.5333333333333333
45,-1,-1,4,21,18,3,0.5434782608695652
46,-1,1,4,21,19,3,0.5319148936170213
47,-1,-1,4,22,19,3,0.5416666666666666
48,-1,-1,4,23,19,3,0.5510204081632653
49,-1,-1,4,24,19,3,0.56
50,-1,-1,4,25,19,3,0.5686274509803921
51,-1,-1,4,26,19,3,0.5769230769230769
52,-1,1,4,26,20,3,0.5660377358490566
53,-1,1,4,26,21,3,0.5555555555555556
54,-1,-1,4,27,21,3,0.5636363636363636
55,-1,-1,4,28,21,3,0.5714285714285714
56,-1,1,4,28,22,3,0.5614035087719298
57,-1,1,4,28,23,3,0.5517241379310345
58,-1,1,4,28,24,3,0.5423728813559322
59,-1,1,4,28,25,3,0.5333333333333333
60,-1,1,4,28,26,3,0.5245901639344263
61,-1,1,4,28,27,3,0.5161290322580645
62,-1,1,4,28,28,3,0.5079365079365079
63,-1,-1,4,29,28,3,0.515625
