instance,lable,predicted,tp,tn,fp,fn,correctness
0,-1,-1,0,1,0,0,1.0
1,1,-1,0,1,0,1,0.5
2,1,-1,0,1,0,2,0.3333333333333333
3,-1,-1,0,2,0,2,0.5
4,-1,-1,0,3,0,2,0.6
5,-1,-1,0,4,0,2,0.6666666666666666
6,-1,-1,0,5,0,2,0.7142857142857143
7,-1,-1,0,6,0,2,0.75
8,-1,-1,0,7,0,2,0.7777777777777778
9,-1,-1,0,8,0,2,0.8
10,-1,-1,0,9,0,2,0.8181818181818182
11,-1,-1,0,10,0,2,0.8333333333333334
12,-1,-1,0,11,0,2,0.8461538461538461
13,-1,-1,0,12,0,2,0.8571428571428571
14,-1,-1,0,13,0,2,0.8666666666666667
15,1,1,1,13,0,2,0.875
16,-1,-1,1,14,0,2,0.8823529411764706
17,-1,-1,1,15,0,2,0.8888888888888888
18,1,1,2,15,0,2,0.8947368421052632
19,-1,-1,2,16,0,2,0.9
20,-1,-1,2,17,0,2,0.9047619047619048
21,-1,-1,2,18,0,2,0.9090909090909091
22,-1,-1,2,19,0,2,0.9130434782608695
23,-1,-1,2,20,0,2,0.9166666666666666
24,-1,-1,2,21,0,2,0.92
25,-1,-1,2,22,0,2,0.9230769230769231
26,-1,-1,2,23,0,2,0.9259259259259259
27,-1,-1,2,24,0,2,0.9285714285714286
28,-1,-1,2,25,0,2,0.9310344827586207
29,-1,-1,2,26,0,2,0.9333333333333333
30,-1,-1,2,27,0,2,0.9354838709677419
31,-1,-1,2,28,0,2,0.9375
32,-1,-1,2,29,0,2,0.9393939393939394
33,-1,-1,2,30,0,2,0.9411764705882353
34,-1,-1,2,31,0,2,0.9428571428571428
35,-1,-1,2,32,0,2,0.9444444444444444
36,-1,-1,2,33,0,2,0.9459459459459459
37,-1,-1,2,34,0,2,0.9473684210526315
38,-1,-1,2,35,0,2,0.9487179487179487
39,-1,-1,2,36,0,2,0.95
40,-1,-1,2,37,0,2,0.9512195121951219
41,-1,-1,2,38,0,2,0.9523809523809523
42,-1,-1,2,39,0,2,0.9534883720930233
43,-1,-1,2,40,0,2,0.9545454545454546
44,-1,1,2,40,1,2,0.9333333333333333
45,-1,-1,2,41,1,2,0.9347826086956522
46,-1,-1,2,42,1,2,0.9361702127659575
47,-1,-1,2,43,1,2,0.9375
48,-1,-1,2,44,1,2,0.9387755102040817
49,-1,-1,2,45,1,2,0.94
50,-1,-1,2,46,1,2,0.9411764705882353
51,1,-1,2,46,1,3,0.9230769230769231
52,-1,-1,2,47,1,3,0.9245283018867925
53,-1,-1,2,48,1,3,0.9259259259259259
54,1,-1,2,48,1,4,0.9090909090909091
55,1,-1,2,48,1,5,0.8928571428571429
56,-1,-1,2,49,1,5,0.8947368421052632
57,-1,1,2,49,2,5,0.8793103448275862
58,-1,-1,2,50,2,5,0.8813559322033898
59,-1,-1,2,51,2,5,0.8833333333333333
60,-1,-1,2,52,2,5,0.8852459016393442
61,-1,-1,2,53,2,5,0.8870967741935484
62,-1,-1,2,54,2,5,0.8888888888888888
63,-1,-1,2,55,2,5,0.890625
64,-1,-1,2,56,2,5,0.8923076923076924
65,-1,-1,2,57,2,5,0.8939393939393939
66,-1,-1,2,58,2,5,0.8955223880597015
67,-1,1,2,58,3,5,0.8823529411764706
68,-1,-1,2,59,3,5,0.8840579710144928
69,-1,-1,2,60,3,5,0.8857142857142857
70,-1,-1,2,61,3,5,0.8873239436619719
71,-1,-1,2,62,3,5,0.8888888888888888
72,1,-1,2,62,3,6,0.8767123287671232
73,1,1,3,62,3,6,0.8783783783783784
74,-1,-1,3,63,3,6,0.88
75,-1,-1,3,64,3,6,0.881578947368421
76,-1,-1,3,65,3,6,0.8831168831168831
77,-1,-1,3,66,3,6,0.8846153846153846
78,-1,-1,3,67,3,6,0.8860759493670886
79,1,-1,3,67,3,7,0.875
80,1,-1,3,67,3,8,0.8641975308641975
81,-1,1,3,67,4,8,0.8536585365853658
82,-1,-1,3,68,4,8,0.8554216867469879
83,-1,-1,3,69,4,8,0.8571428571428571
84,-1,-1,3,70,4,8,0.8588235294117647
85,-1,-1,3,71,4,8,0.8604651162790697
86,-1,1,3,71,5,8,0.8505747126436781
87,-1,-1,3,72,5,8,0.8522727272727273
88,1,-1,3,72,5,9,0.8426966292134831
89,-1,-1,3,73,5,9,0.8444444444444444
90,-1,-1,3,74,5,9,0.8461538461538461
91,-1,-1,3,75,5,9,0.8478260869565217
92,1,-1,3,75,5,10,0.8387096774193549
93,-1,-1,3,76,5,10,0.8404255319148937
94,-1,-1,3,77,5,10,0.8421052631578947
95,-1,-1,3,78,5,10,0.84375
96,-1,-1,3,79,5,10,0.845360824742268
97,-1,-1,3,80,5,10,0.8469387755102041
98,-1,-1,3,81,5,10,0.8484848484848485
99,-1,-1,3,82,5,10,0.85
100,-1,-1,3,83,5,10,0.8514851485148515
101,-1,-1,3,84,5,10,0.8529411764705882
102,-1,-1,3,85,5,10,0.8543689320388349
103,-1,-1,3,86,5,10,0.8557692307692307
104,-1,-1,3,87,5,10,0.8571428571428571
105,-1,-1,3,88,5,10,0.8584905660377359
106,-1,-1,3,89,5,10,0.8598130841121495
107,-1,-1,3,90,5,10,0.8611111111111112
108,1,-1,3,90,5,11,0.8532110091743119
109,-1,-1,3,91,5,11,0.8545454545454545
110,-1,-1,3,92,5,11,0.8558558558558559
111,-1,-1,3,93,5,11,0.8571428571428571
112,-1,-1,3,94,5,11,0.8584070796460177
113,-1,-1,3,95,5,11,0.8596491228070176
114,-1,-1,3,96,5,11,0.8608695652173913
115,-1,-1,3,97,5,11,0.8620689655172413
116,-1,-1,3,98,5,11,0.8632478632478633
117,-1,-1,3,99,5,11,0.864406779661017
118,-1,-1,3,100,5,11,0.865546218487395
119,-1,-1,3,101,5,11,0.8666666666666667
120,1,-1,3,101,5,12,0.859504132231405
121,-1,-1,3,102,5,12,0.860655737704918
122,-1,-1,3,103,5,12,0.8617886178861789
123,-1,-1,3,104,5,12,0.8629032258064516
124,1,-1,3,104,5,13,0.856
125,-1,-1,3,105,5,13,0.8571428571428571
126,1,-1,3,105,5,14,0.8503937007874016
127,-1,-1,3,106,5,14,0.8515625
128,-1,-1,3,107,5,14,0.8527131782945736
129,-1,-1,3,108,5,14,0.8538461538461538
130,-1,-1,3,109,5,14,0.8549618320610687
131,-1,-1,3,110,5,14,0.8560606060606061
132,1,-1,3,110,5,15,0.849624060150376
133,-1,-1,3,111,5,15,0.8507462686567164
134,-1,-1,3,112,5,15,0.8518518518518519
135,-1,-1,3,113,5,15,0.8529411764705882
136,-1,-1,3,114,5,15,0.8540145985401459
137,-1,-1,3,115,5,15,0.855072463768116
138,-1,-1,3,116,5,15,0.8561151079136691
139,-1,-1,3,117,5,15,0.8571428571428571
140,-1,-1,3,118,5,15,0.8581560283687943
141,-1,-1,3,119,5,15,0.8591549295774648
142,-1,-1,3,120,5,15,0.8601398601398601
143,-1,-1,3,121,5,15,0.8611111111111112
144,1,-1,3,121,5,16,0.8551724137931035
145,-1,-1,3,122,5,16,0.8561643835616438
146,-1,-1,3,123,5,16,0.8571428571428571
147,-1,-1,3,124,5,16,0.8581081081081081
148,-1,-1,3,125,5,16,0.8590604026845637
149,-1,-1,3,126,5,16,0.86
150,1,-1,3,126,5,17,0.8543046357615894
151,-1,-1,3,127,5,17,0.8552631578947368
152,-1,1,3,127,6,17,0.8496732026143791
153,-1,-1,3,128,6,17,0.8506493506493507
154,-1,-1,3,129,6,17,0.8516129032258064
155,-1,-1,3,130,6,17,0.8525641025641025
156,-1,-1,3,131,6,17,0.8535031847133758
157,-1,-1,3,132,6,17,0.8544303797468354
158,-1,-1,3,133,6,17,0.8553459119496856
159,-1,-1,3,134,6,17,0.85625
160,-1,-1,3,135,6,17,0.8571428571428571
161,-1,-1,3,136,6,17,0.8580246913580247
162,-1,-1,3,137,6,17,0.8588957055214724
163,-1,-1,3,138,6,17,0.8597560975609756
164,1,-1,3,138,6,18,0.8545454545454545
165,-1,-1,3,139,6,18,0.8554216867469879
166,1,-1,3,139,6,19,0.8502994011976048
167,-1,-1,3,140,6,19,0.8511904761904762
168,-1,-1,3,141,6,19,0.8520710059171598
169,-1,-1,3,142,6,19,0.8529411764705882
170,-1,-1,3,143,6,19,0.8538011695906432
171,-1,-1,3,144,6,19,0.8546511627906976
172,-1,-1,3,145,6,19,0.8554913294797688
173,1,1,4,145,6,19,0.8563218390804598
174,-1,-1,4,146,6,19,0.8571428571428571
175,-1,-1,4,147,6,19,0.8579545454545454
176,-1,1,4,147,7,19,0.8531073446327684
177,-1,-1,4,148,7,19,0.8539325842696629
178,-1,-1,4,149,7,19,0.8547486033519553
179,-1,-1,4,150,7,19,0.8555555555555555
180,-1,-1,4,151,7,19,0.856353591160221
181,-1,-1,4,152,7,19,0.8571428571428571
182,-1,-1,4,153,7,19,0.8579234972677595
183,-1,-1,4,154,7,19,0.8586956521739131
184,-1,-1,4,155,7,19,0.8594594594594595
185,1,-1,4,155,7,20,0.8548387096774194
186,-1,-1,4,156,7,20,0.8556149732620321
187,-1,-1,4,157,7,20,0.8563829787234043
188,-1,-1,4,158,7,20,0.8571428571428571
189,-1,1,4,158,8,20,0.8526315789473684
190,-1,-1,4,159,8,20,0.8534031413612565
191,1,-1,4,159,8,21,0.8489583333333334
192,-1,-1,4,160,8,21,0.8497409326424871
